Running data/segmentation.data.new.txt Experiment with k nearest = 1
Average Error Rate: 0.049783549783549784
Standard Deviation: 0.009284679908886241

Selected Condensed Data Points for Last Cross Validation:
[ [216.0, 151.0, 9.0, 0.0, 0.0, 0.16666667, 0.27888670000000004, 0.11111113, 0.17213261, 0.11111111, 0.0, 0.33333334, 0.0, -0.33333334, 0.6666667, -0.33333334, 0.33333334, 0.22222222, -2.0943952, 'WINDOW'],
  [86.0, 140.0, 9.0, 0.0, 0.0, 5.444444, 4.7687263, 3.0555556, 2.6784467999999997, 9.925925999999999, 6.0, 15.111111, 8.666667, -11.777778, 15.555554999999998, -3.7777777, 15.111111, 0.627944, -2.417818, 'FOLIAGE'],
  [14.0, 60.0, 9.0, 0.0, 0.0, 0.55555505, 0.78518444, 1.0555553, 0.06296298, 19.333334, 18.88889, 24.777779000000002, 14.333332999999998, -1.3333334, 16.333334, -15.0, 24.777779000000002, 0.41924807, -1.6233917, 'BRICKFACE'],
  [90.0, 111.0, 9.0, 0.0, 0.0, 1.6666666, 1.4666656, 1.333333, 1.0222224, 18.62963, 19.777779000000002, 22.222220999999998, 13.888889, 3.4444443999999996, 10.777778, -14.222222, 22.222220999999998, 0.37431172, -1.3337921999999998, 'BRICKFACE'],
  [72.0, 32.0, 9.0, 0.11111111, 0.11111111, 3.9444447, 2.7032225, 2.277778, 1.9710876, 56.370369999999994, 48.555557, 72.77778, 47.77778, -23.444445, 49.22222, -25.777779000000002, 72.77778, 0.3444093, -2.060607, 'CEMENT'],
  [138.0, 144.0, 9.0, 0.0, 0.0, 0.8888889000000001, 0.86066306, 0.27777779999999996, 0.53402734, 0.6666667, 0.5555555999999999, 1.0, 0.44444445, -0.33333334, 1.0, -0.6666667, 1.0, 0.37037036, -1.9042695, 'WINDOW'],
  [64.0, 176.0, 9.0, 0.0, 0.0, 2.3333328, 0.91893756, 1.0000006, 0.91893756, 50.77778, 46.0, 62.33333199999999, 44.0, -14.333332999999998, 34.666668, -20.333334, 62.33333199999999, 0.29405567, -1.9808796999999998, 'PATH'],
  [225.0, 244.0, 9.0, 0.0, 0.0, 3.3888886, 2.1951127, 2.9999998, 1.5202343, 12.259259, 10.333333999999999, 9.333333999999999, 17.11111, -5.777777700000001, -8.777778, 14.555554999999998, 17.11111, 0.48014903, 1.9879022000000002, 'GRASS'],
  [117.0, 110.0, 9.0, 0.0, 0.0, 2.3333333, 2.9059324, 2.277777, 1.9022408, 17.222220999999998, 9.222222, 29.0, 13.444445000000002, -24.0, 35.333332, -11.333333, 29.0, 0.6807869000000001, -2.321226, 'FOLIAGE'],
  [232.0, 175.0, 9.0, 0.0, 0.0, 1.1666669, 0.62360954, 2.8333333, 2.1679492000000002, 15.370370000000001, 12.444445, 13.555554999999998, 20.11111, -8.777778, -5.4444447, 14.222222, 20.11111, 0.38741234, 2.2421957999999997, 'GRASS'],
  [46.0, 88.0, 9.0, 0.0, 0.0, 1.5, 1.3666672, 1.5555557, 1.2740738, 3.2962964, 0.6666667, 7.666666499999999, 1.5555556000000001, -7.888889, 13.111111, -5.222222299999999, 7.666666499999999, 0.92957354, -2.2165444, 'FOLIAGE'],
  [232.0, 31.0, 9.0, 0.0, 0.0, 0.5555547, 0.34426576, 0.7777774000000001, 0.34426582, 114.96296000000001, 101.888885, 132.55556, 110.44443999999999, -39.22222, 52.77778000000001, -13.555554999999998, 132.55556, 0.23132005, -2.384877, 'SKY'],
  [174.0, 96.0, 9.0, 0.22222222, 0.0, 2.2222226000000003, 0.6885298000000001, 0.9444440000000001, 0.8798158000000001, 55.148148, 54.11111, 61.0, 50.333332, -3.1111112000000003, 17.555555, -14.444445000000002, 61.0, 0.17457852, -1.7204678, 'CEMENT'],
