Running data/glass.data.new.txt Experiment with positive class = 5
Average Error Rate: 0.03902439024390244
Standard Deviation: 0.01194873045260087
Learned Linear Regression Model (Thetas) 
[ 0.3527371986059529,
  0.20392664060779306,
  -0.7064194307459963,
  0.14353345020100133,
  0.5815696607893667,
  -0.01796204076492743,
  -0.635743372195388,
  -0.33160534494165567,
  0.6435965385359896,
  0.14808661488975,
  -0.7416756091081185,
  -0.6275780060842349,
  0.0051703865735803515,
  0.22394147607022294,
  -0.6422862556546546,
  -0.6681843237606426,
  -1.4348286082772037,
  -0.5605583860467431,
  0.3320183447847057,
  -0.4966645261046893,
  0.1279536521226595,
  -0.34322897071338,
  -0.9533635775218742,
  1.0240691949232492,
  0.5392601031604551,
  0.3586389692652951,
  0.03496926862728951,
  0.25814234536781916,
  0.7103745743664271,
  0.47930514971121807,
  -0.7564859079407945,
  -0.6594514172095557,
  -0.7477211215813127,
  0.8382442541500261,
  0.8864130193530115,
  0.3009478112277427,
  0.30705603775431034,
  0.7317654329294193,
  -1.6278041891455857,
  0.23470527820279133,
  -0.402497935752235,
  -0.4136691183301704,
  -0.7331433060365998,
  -0.7504974950031212,
  -0.2338363428644245,
  0.5026886621143334,
  0.9108216388882981,
  -0.8175207501361885,
  -0.6816312829539473,
  -0.36595702849198497,
  -0.5270687709974997,
  -0.07829102581126966,
  -0.1282485872078173,
  -0.84607864616813]

Last Cross Validation Set Predicted Values: 
(Predicted Value, Actual Value)
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
