Running data/glass.data.new.txt Experiment with positive class = 3
Average Error Rate: 0.08780487804878048
Standard Deviation: 0.011948730452600873
Learned Linear Regression Model (Thetas) 
[ 0.7387394853023961,
  -0.7652925021187905,
  0.09023218322830706,
  -0.3731805005741291,
  -0.7660353222701013,
  0.8825628530580301,
  0.3386898854609379,
  0.10339304069123761,
  -0.8226609297973267,
  0.15515988088866312,
  0.005224892768075353,
  0.9231045382936645,
  -0.8490970229263907,
  -0.5870649788470632,
  -0.722440060726648,
  -0.3711710849053334,
  0.573667833832924,
  -0.5743246231607211,
  -0.5899754786450256,
  0.503587494221216,
  -0.6769102401318261,
  -1.063686440951395,
  -0.14967461618224778,
  0.4265683028774961,
  0.3000058208760841,
  -1.1076311703048227,
  -0.782446381637275,
  -0.2525883822073516,
  -0.8635560457691215,
  0.627823557467821,
  -1.1889345205879616,
  -0.7862634392498581,
  -0.6637579525607986,
  0.6337912415991424,
  0.46657476089934247,
  -0.7007386156592801,
  -0.5461407980356272,
  -0.053336317025291936,
  -0.32711848874032684,
  0.16339106573360337,
  -0.8513152120136308,
  0.7560045001793789,
  0.2560128146611917,
  -0.05148194354540057,
  0.34667425531984264,
  -0.5431271488903093,
  -0.8296305675886704,
  -0.7125309169600827,
  -0.4436888278307413,
  -0.08931358437118742,
  -0.1408967173239357,
  0.5920009858314151,
  0.7664250636409509,
  -0.6714806419935888]

Last Cross Validation Set Predicted Values: 
(Predicted Value, Actual Value)
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
0, 1
